,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Flag_predict,Attrition_Flag_original
2536,37,M,2,Graduate,Divorced,$40K - $60K,Blue,17,6,3,3,3176.0,0,3176.0,0.652,2298,67,0.457,0.0,0.00030251,0.9997,Existing Customer,Existing Customer
2537,57,M,2,Graduate,Married,$80K - $120K,Blue,42,6,1,0,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115,2.0316e-05,0.99998,Existing Customer,Existing Customer
2538,60,M,2,High School,Married,Unknown,Blue,41,5,2,4,3007.0,1664,1343.0,0.34,1475,31,0.632,0.553,0.00031746,0.99968,Existing Customer,Existing Customer
2539,50,M,1,College,Married,$60K - $80K,Blue,40,4,2,4,17404.0,1745,15659.0,0.54,4491,78,0.66,0.1,0.00029801,0.9997,Existing Customer,Existing Customer
2540,56,M,2,High School,Married,$60K - $80K,Blue,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,0.00023216,0.99977,Existing Customer,Existing Customer
2541,48,M,3,Graduate,Married,$60K - $80K,Gold,37,5,1,2,34516.0,2429,32087.0,0.742,3205,57,0.727,0.07,6.5845e-05,0.99993,Existing Customer,Existing Customer
2542,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,3.4833e-05,0.99997,Existing Customer,Existing Customer
2543,48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,4,3,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135,0.99737,0.0026282,Existing Customer,Attrited Customer
2544,50,F,1,Uneducated,Married,Less than $40K,Blue,36,6,2,2,4204.0,499,3705.0,0.635,4740,67,0.523,0.119,0.00010985,0.99989,Existing Customer,Existing Customer
2545,61,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,6859.0,2489,4370.0,0.65,1617,26,1.0,0.363,0.00031517,0.99968,Existing Customer,Existing Customer
2546,36,M,2,High School,Married,$80K - $120K,Blue,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092,0.00029408,0.99971,Existing Customer,Existing Customer
2547,46,M,5,High School,Married,$120K +,Blue,32,5,2,2,34516.0,1024,33492.0,0.72,2436,71,0.651,0.03,0.00011423,0.99989,Existing Customer,Existing Customer
2548,28,M,0,Uneducated,Divorced,Unknown,Blue,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,0.00026692,0.99973,Existing Customer,Existing Customer
2549,49,M,5,Unknown,Single,$80K - $120K,Blue,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087,7.7894e-05,0.99992,Existing Customer,Existing Customer
2550,44,F,4,High School,Single,$40K - $60K,Blue,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319,0.00030842,0.99969,Existing Customer,Existing Customer
2551,57,M,5,High School,Married,$80K - $120K,Blue,50,4,2,3,13427.0,0,13427.0,0.521,1337,27,0.588,0.0,0.00019213,0.99981,Existing Customer,Existing Customer
2552,37,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,0.00018494,0.99982,Existing Customer,Existing Customer
2553,57,M,2,Uneducated,Married,$80K - $120K,Blue,52,6,2,4,10974.0,0,10974.0,0.591,1327,26,1.0,0.0,0.00033577,0.99966,Existing Customer,Existing Customer
2554,33,M,1,Unknown,Married,$60K - $80K,Blue,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,0.99813,0.00187387,Existing Customer,Attrited Customer
2555,46,M,2,High School,Married,$60K - $80K,Blue,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0,9.0056e-05,0.99991,Existing Customer,Existing Customer
2556,45,F,2,High School,Divorced,Unknown,Blue,36,6,4,3,17156.0,2517,14639.0,0.717,1142,33,0.32,0.147,0.9972,0.00280488,Existing Customer,Attrited Customer
2557,53,M,1,Unknown,Married,$80K - $120K,Blue,36,4,2,3,13457.0,1248,12209.0,0.512,1548,41,0.519,0.093,0.00019751,0.9998,Existing Customer,Existing Customer
2558,52,M,0,Unknown,Married,$60K - $80K,Blue,46,3,2,4,2742.0,2184,558.0,0.592,3829,72,0.532,0.796,0.00030803,0.99969,Existing Customer,Existing Customer
2559,34,M,1,Unknown,Married,$60K - $80K,Blue,29,3,2,3,3890.0,2286,1604.0,0.633,1889,51,0.457,0.588,0.00019751,0.9998,Existing Customer,Existing Customer
2560,55,M,3,Graduate,Single,$80K - $120K,Blue,51,6,2,3,17198.0,0,17198.0,0.803,4042,62,0.722,0.0,0.00019864,0.9998,Existing Customer,Existing Customer
2561,53,M,4,High School,Married,$120K +,Blue,41,6,3,4,3401.0,1713,1688.0,0.773,1924,54,0.317,0.504,0.00052608,0.99947,Existing Customer,Existing Customer
2562,37,M,1,Unknown,Married,$60K - $80K,Blue,19,6,1,2,18951.0,1243,17708.0,1.148,2874,58,0.657,0.066,5.6825e-05,0.99994,Existing Customer,Existing Customer
2563,58,F,3,Unknown,Single,$40K - $60K,Blue,52,4,1,1,1454.0,888,566.0,1.19,3060,56,0.647,0.611,3.7884e-05,0.99996,Existing Customer,Existing Customer
2564,33,M,3,High School,Married,$120K +,Blue,20,6,3,2,27499.0,1188,26311.0,0.544,2202,46,0.394,0.043,0.00018145,0.99982,Existing Customer,Existing Customer
2565,39,M,3,Graduate,Married,$120K +,Blue,36,3,3,2,32964.0,2231,30733.0,1.731,3094,45,1.647,0.068,0.00018665,0.99981,Existing Customer,Existing Customer
2566,37,F,2,High School,Single,Less than $40K,Blue,28,5,2,1,7411.0,633,6778.0,0.762,2761,77,0.604,0.085,6.6728e-05,0.99993,Existing Customer,Existing Customer
2567,32,M,0,Uneducated,Single,$40K - $60K,Blue,36,4,3,3,7200.0,0,7200.0,0.894,3006,83,0.93,0.0,0.00026692,0.99973,Existing Customer,Existing Customer
2568,26,F,1,Uneducated,Single,Unknown,Blue,13,6,2,3,12007.0,956,11051.0,0.832,2678,50,0.471,0.08,0.00018475,0.99982,Existing Customer,Existing Customer
2569,60,F,0,Graduate,Married,Less than $40K,Blue,50,4,2,2,3147.0,1602,1545.0,0.569,1558,23,0.643,0.509,9.7673e-05,0.9999,Existing Customer,Existing Customer
2570,37,M,1,Graduate,Single,$80K - $120K,Blue,18,6,2,5,5110.0,1942,3168.0,0.749,3028,76,0.583,0.38,0.00053033,0.99947,Existing Customer,Existing Customer
2571,43,F,5,Graduate,Married,Less than $40K,Blue,35,3,6,4,5438.0,2214,3224.0,0.668,5029,75,0.562,0.407,0.00042056,0.99958,Existing Customer,Existing Customer
2572,56,M,1,Uneducated,Married,$80K - $120K,Blue,40,6,1,1,17450.0,2193,15257.0,0.419,1426,38,0.462,0.126,3.2055e-05,0.99997,Existing Customer,Existing Customer
2573,52,M,3,College,Married,$80K - $120K,Blue,39,3,3,2,18352.0,1509,16843.0,0.898,1454,29,1.071,0.082,0.00018146,0.99982,Existing Customer,Existing Customer
2574,34,M,2,Uneducated,Single,$120K +,Blue,17,3,1,2,5030.0,2326,2704.0,0.856,3345,69,1.3,0.462,5.663e-05,0.99994,Existing Customer,Existing Customer
2575,47,M,1,Unknown,Divorced,$80K - $120K,Silver,38,3,2,3,34516.0,802,33714.0,0.899,1823,27,0.8,0.023,0.00017846,0.99982,Existing Customer,Existing Customer
2576,26,M,0,Graduate,Single,Less than $40K,Blue,21,4,3,2,1585.0,1535,50.0,0.462,2299,49,0.485,0.968,0.00015435,0.99985,Existing Customer,Existing Customer
2577,54,M,1,High School,Married,$120K +,Blue,42,5,3,3,3251.0,1919,1332.0,0.56,1406,31,0.24,0.59,0.00027604,0.99972,Existing Customer,Existing Customer
2578,35,F,3,Uneducated,Single,Less than $40K,Blue,23,3,2,2,2858.0,1251,1607.0,0.576,2844,73,0.622,0.438,0.00012144,0.99988,Existing Customer,Existing Customer
2579,52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284,65,0.477,0.054,1.8939e-05,0.99998,Existing Customer,Existing Customer
2580,41,M,3,Graduate,Single,$60K - $80K,Blue,28,4,1,3,16443.0,1363,15080.0,0.688,4252,64,0.684,0.083,9.6126e-05,0.9999,Existing Customer,Existing Customer
2581,36,F,0,Uneducated,Divorced,Less than $40K,Blue,32,3,2,3,3687.0,1655,2032.0,0.742,2448,63,0.5,0.449,0.00016891,0.99983,Existing Customer,Existing Customer
2582,53,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,3,4840.0,2517,2323.0,0.445,1637,22,1.0,0.52,8.6952e-05,0.99991,Existing Customer,Existing Customer
2583,42,M,3,Unknown,Single,$120K +,Blue,36,6,3,2,15108.0,0,15108.0,1.015,3738,68,0.744,0.0,0.00020516,0.99979,Existing Customer,Existing Customer
2584,54,M,1,College,Married,$60K - $80K,Blue,37,6,3,2,1909.0,1753,156.0,0.788,1457,24,0.6,0.918,0.00016415,0.99984,Existing Customer,Existing Customer
2585,53,M,3,Post-Graduate,Single,$80K - $120K,Blue,44,5,2,2,19063.0,1236,17827.0,0.542,3393,58,0.871,0.065,0.00013897,0.99986,Existing Customer,Existing Customer
2586,36,M,2,High School,Married,$80K - $120K,Blue,26,4,2,4,15982.0,1691,14291.0,0.808,1687,40,0.739,0.106,0.00031746,0.99968,Existing Customer,Existing Customer
2587,42,M,3,Graduate,Single,$60K - $80K,Blue,32,6,2,2,1438.3,0,1438.3,0.66,1794,45,0.875,0.0,0.00011811,0.99988,Existing Customer,Existing Customer
2588,27,F,2,College,Divorced,Less than $40K,Blue,14,4,3,3,2549.0,2130,419.0,0.693,2605,61,0.794,0.836,0.00029411,0.99971,Existing Customer,Existing Customer
2589,58,M,4,Graduate,Married,$60K - $80K,Blue,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394,0.00034248,0.99966,Existing Customer,Existing Customer
2590,59,M,1,Uneducated,Married,$40K - $60K,Blue,53,5,1,3,2182.0,1558,624.0,0.457,1660,34,0.789,0.714,8.9404e-05,0.99991,Existing Customer,Existing Customer
2591,63,F,2,Graduate,Married,Less than $40K,Blue,52,5,2,3,2689.0,2101,588.0,0.416,1188,35,0.75,0.781,0.00019143,0.99981,Existing Customer,Existing Customer
2592,57,M,2,Uneducated,Single,$80K - $120K,Blue,51,6,2,4,30622.0,0,30622.0,1.329,3600,66,0.784,0.0,0.00033577,0.99966,Existing Customer,Existing Customer
2593,56,F,0,High School,Married,Unknown,Blue,48,4,1,2,4203.0,1965,2238.0,0.441,1425,32,0.778,0.468,4.5946e-05,0.99995,Existing Customer,Existing Customer
2594,42,F,3,Unknown,Single,Less than $40K,Blue,37,6,1,3,6453.0,0,6453.0,0.76,4822,74,0.609,0.0,0.00010566,0.99989,Existing Customer,Existing Customer
2595,29,F,1,High School,Single,Less than $40K,Blue,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,5.0256e-05,0.99995,Existing Customer,Existing Customer
2596,44,M,2,Unknown,Unknown,$60K - $80K,Blue,39,5,3,3,22075.0,1506,20569.0,0.794,2337,40,0.818,0.068,0.00033251,0.99967,Existing Customer,Existing Customer
2597,33,M,1,College,Married,$40K - $60K,Blue,14,3,2,2,6746.0,1750,4996.0,0.962,2962,54,0.862,0.259,0.00010387,0.9999,Existing Customer,Existing Customer
2598,35,M,2,Graduate,Married,$80K - $120K,Blue,36,5,2,2,4408.0,1463,2945.0,0.728,2001,49,0.485,0.332,0.00011382,0.99989,Existing Customer,Existing Customer
2599,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,4838.0,1338,3500.0,0.707,2641,67,0.595,0.277,0.0003139,0.99969,Existing Customer,Existing Customer
2600,46,M,4,Graduate,Single,$80K - $120K,Silver,40,5,1,4,34516.0,0,34516.0,0.938,3568,57,0.676,0.0,0.00014976,0.99985,Existing Customer,Existing Customer
2601,27,M,0,Unknown,Married,$40K - $60K,Blue,14,4,1,4,3823.0,2130,1693.0,0.371,2026,49,0.441,0.557,0.00014907,0.99985,Existing Customer,Existing Customer
2602,42,M,3,College,Unknown,$120K +,Blue,36,3,2,1,21670.0,2183,19487.0,0.995,4121,81,0.761,0.101,6.9248e-05,0.99993,Existing Customer,Existing Customer
2603,53,M,2,Graduate,Married,$60K - $80K,Blue,38,6,3,2,7928.0,1228,6700.0,0.632,1537,37,0.682,0.155,0.00017987,0.99982,Existing Customer,Existing Customer
2604,50,M,3,Graduate,Single,$120K +,Blue,42,3,1,3,33996.0,949,33047.0,0.846,3569,77,0.571,0.028,9.6126e-05,0.9999,Existing Customer,Existing Customer
2605,48,F,5,College,Divorced,$40K - $60K,Blue,40,3,1,1,4365.0,0,4365.0,0.598,3542,57,1.111,0.0,3.3338e-05,0.99997,Existing Customer,Existing Customer
2606,57,M,2,High School,Single,$60K - $80K,Blue,47,6,3,4,2248.0,0,2248.0,0.735,4439,77,0.54,0.0,0.00050163,0.9995,Existing Customer,Existing Customer
2607,34,F,2,Graduate,Single,Less than $40K,Blue,27,4,1,1,1901.0,1176,725.0,0.612,2450,52,0.857,0.619,3.3214e-05,0.99997,Existing Customer,Existing Customer
2608,55,M,2,College,Single,$80K - $120K,Silver,45,3,1,4,34516.0,1433,33083.0,0.728,1966,31,0.55,0.042,0.00013883,0.99986,Existing Customer,Existing Customer
2609,58,M,2,Graduate,Married,$120K +,Blue,54,6,2,4,31680.0,1812,29868.0,0.483,1121,25,0.562,0.057,0.00032656,0.99967,Existing Customer,Existing Customer
2610,55,F,3,Graduate,Married,Less than $40K,Blue,35,3,2,3,1872.0,1167,705.0,0.517,2238,45,0.607,0.623,0.00019864,0.9998,Existing Customer,Existing Customer
2611,48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,2,2,2055.0,0,2055.0,1.064,3656,63,0.75,0.0,0.00011703,0.99988,Existing Customer,Existing Customer
2612,45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,9663.0,1.027,3692,60,0.714,0.121,5.3547e-05,0.99995,Existing Customer,Existing Customer
2613,59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,4.8595e-05,0.99995,Existing Customer,Existing Customer
2614,53,F,2,Post-Graduate,Married,$40K - $60K,Blue,40,5,1,4,2127.0,1995,132.0,0.374,1363,37,0.37,0.938,0.00018595,0.99981,Existing Customer,Existing Customer
2615,47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,3,2,34010.0,1340,32670.0,0.744,1739,39,0.5,0.039,0.00019396,0.99981,Existing Customer,Existing Customer
2616,43,F,3,Unknown,Married,Unknown,Blue,36,4,2,1,6971.0,1506,5465.0,0.57,3575,67,0.675,0.216,7.8291e-05,0.99992,Existing Customer,Existing Customer
2617,33,F,1,Post-Graduate,Married,Less than $40K,Blue,15,6,2,0,1741.0,1328,413.0,0.69,2629,61,0.649,0.763,4.6372e-05,0.99995,Existing Customer,Existing Customer
2618,49,F,2,Post-Graduate,Single,Unknown,Blue,36,3,3,2,24904.0,0,24904.0,0.636,5176,71,0.479,0.0,0.00021165,0.99979,Existing Customer,Existing Customer
2619,54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0.0,0.99893,0.0010665,Existing Customer,Attrited Customer
2620,65,M,0,High School,Married,Less than $40K,Blue,56,6,3,1,2621.0,1858,763.0,0.987,2148,47,1.043,0.709,9.0493e-05,0.99991,Existing Customer,Existing Customer
2621,49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,9823.0,0.797,3956,74,0.609,0.116,7.0865e-05,0.99993,Existing Customer,Existing Customer
2622,47,M,5,Unknown,Single,$80K - $120K,Blue,39,6,2,3,13241.0,0,13241.0,1.002,3157,76,0.551,0.0,0.00021724,0.99978,Existing Customer,Existing Customer
2623,51,M,4,High School,Married,$80K - $120K,Blue,42,6,1,2,14438.0,2517,11921.0,0.853,2090,47,0.88,0.174,5.6153e-05,0.99994,Existing Customer,Existing Customer
2624,36,M,3,High School,Single,$80K - $120K,Blue,31,6,1,1,5228.0,1443,3785.0,0.934,2683,62,0.938,0.276,3.3505e-05,0.99997,Existing Customer,Existing Customer
2625,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274,0.00015804,0.99984,Existing Customer,Existing Customer
2626,46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,3,2,1438.3,890,548.3,1.143,2928,48,1.4,0.619,0.00016883,0.99983,Existing Customer,Existing Customer
2627,62,F,0,Unknown,Married,Less than $40K,Blue,55,3,1,0,2064.0,1282,782.0,0.455,1475,27,0.929,0.621,1.9163e-05,0.99998,Existing Customer,Existing Customer
2628,30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,3450.0,2517,933.0,0.652,2545,64,0.778,0.73,6.0552e-05,0.99994,Existing Customer,Existing Customer
2629,46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,34516.0,1380,33136.0,0.66,2163,56,0.4,0.04,8.7785e-05,0.99991,Existing Customer,Existing Customer
2630,41,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,6,2,2,30030.0,2028,28002.0,0.601,1828,38,1.111,0.068,0.00012274,0.99988,Existing Customer,Existing Customer
2631,50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151.0,1163,988.0,0.849,2513,62,0.59,0.541,0.00029196,0.99971,Existing Customer,Existing Customer
2632,53,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,3,7181.0,2517,4664.0,0.545,1636,39,0.56,0.351,0.00010183,0.9999,Existing Customer,Existing Customer
2633,55,M,2,Uneducated,Married,$120K +,Blue,44,3,3,3,27745.0,1300,26445.0,0.482,1525,21,0.5,0.047,0.00031104,0.99969,Existing Customer,Existing Customer
2634,49,F,4,High School,Married,Less than $40K,Blue,43,4,3,2,4852.0,2016,2836.0,0.576,3561,73,0.622,0.415,0.00018339,0.99982,Existing Customer,Existing Customer
2635,56,M,1,Graduate,Married,$60K - $80K,Blue,50,6,3,3,6735.0,2289,4446.0,0.661,1249,28,0.75,0.34,0.00028395,0.99972,Existing Customer,Existing Customer
2636,63,M,1,Graduate,Married,$40K - $60K,Blue,53,4,1,2,6128.0,1895,4233.0,0.583,1700,42,0.355,0.309,5.1697e-05,0.99995,Existing Customer,Existing Customer
2637,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,2,23124.0,1746,21378.0,0.807,1959,50,0.724,0.076,0.00018339,0.99982,Existing Customer,Existing Customer
2638,34,M,2,Unknown,Married,$40K - $60K,Blue,29,3,2,2,3436.0,1650,1786.0,0.788,1972,37,0.947,0.48,0.00012511,0.99987,Existing Customer,Existing Customer
2639,35,M,0,Unknown,Married,$120K +,Blue,36,5,2,1,3176.0,1510,1666.0,0.885,2074,48,0.92,0.475,6.4745e-05,0.99994,Existing Customer,Existing Customer
2640,44,M,4,College,Unknown,$120K +,Blue,34,5,3,3,8874.0,1590,7284.0,0.698,1849,56,0.647,0.179,0.00030845,0.99969,Existing Customer,Existing Customer
2641,38,F,3,Graduate,Married,Less than $40K,Blue,34,5,1,0,3402.0,1813,1589.0,0.653,1767,28,0.647,0.533,2.1081e-05,0.99998,Existing Customer,Existing Customer
2642,52,M,1,Graduate,Married,$80K - $120K,Blue,43,6,1,1,2689.0,2077,612.0,0.378,1356,33,0.435,0.772,3.1176e-05,0.99997,Existing Customer,Existing Customer
2643,54,M,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1556.0,1278,278.0,0.46,1615,35,0.591,0.821,0.00019191,0.99981,Existing Customer,Existing Customer
2644,58,F,2,High School,Single,$40K - $60K,Blue,36,3,3,3,7372.0,1210,6162.0,0.946,1707,56,0.514,0.164,0.00029408,0.99971,Existing Customer,Existing Customer
2645,26,M,0,College,Unknown,Less than $40K,Blue,13,6,1,2,5713.0,789,4924.0,0.678,3323,61,0.525,0.138,4.595e-05,0.99995,Existing Customer,Existing Customer
2646,27,F,1,Post-Graduate,Single,Less than $40K,Blue,22,4,1,3,2965.0,1635,1330.0,0.7,2553,59,0.553,0.551,0.00010231,0.9999,Existing Customer,Existing Customer
2647,33,M,1,Unknown,Married,$80K - $120K,Blue,26,3,2,2,9819.0,1200,8619.0,0.602,2198,40,0.538,0.122,0.00011743,0.99988,Existing Customer,Existing Customer
2648,32,M,0,Uneducated,Single,$60K - $80K,Blue,14,4,3,3,8186.0,0,8186.0,0.737,2411,67,0.426,0.0,0.00026692,0.99973,Existing Customer,Existing Customer
2649,58,F,1,College,Married,Less than $40K,Blue,49,3,3,2,3846.0,1285,2561.0,0.608,1815,47,0.621,0.334,0.00016415,0.99984,Existing Customer,Existing Customer
2650,45,F,4,Uneducated,Unknown,Less than $40K,Silver,30,5,2,2,13131.0,1965,11166.0,0.695,1795,37,0.48,0.15,0.0001109,0.99989,Existing Customer,Existing Customer
2651,48,F,3,High School,Single,Less than $40K,Blue,28,4,2,1,2944.0,753,2191.0,0.707,3457,61,0.848,0.256,6.9242e-05,0.99993,Existing Customer,Existing Customer
2652,38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,32562.0,0.436,1872,52,0.486,0.057,0.0005486,0.99945,Existing Customer,Existing Customer
2653,54,M,2,High School,Married,$80K - $120K,Blue,38,6,3,4,5660.0,2006,3654.0,0.779,1569,39,0.773,0.354,0.00050163,0.9995,Existing Customer,Existing Customer
2654,40,F,1,Graduate,Unknown,Less than $40K,Blue,30,5,1,1,7554.0,1848,5706.0,0.767,4150,64,0.524,0.245,3.1176e-05,0.99997,Existing Customer,Existing Customer
2655,35,F,4,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2494.0,1316,1178.0,1.486,2946,57,1.036,0.528,0.00017042,0.99983,Existing Customer,Existing Customer
2656,31,M,1,College,Married,$80K - $120K,Blue,36,4,1,0,25215.0,1445,23770.0,1.033,2588,48,1.0,0.057,1.854e-05,0.99998,Existing Customer,Existing Customer
2657,40,F,4,College,Married,$40K - $60K,Blue,24,5,3,2,2606.0,1818,788.0,0.703,1999,50,1.174,0.698,0.0001834,0.99982,Existing Customer,Existing Customer
2658,52,M,0,Graduate,Single,$80K - $120K,Blue,43,4,3,3,8133.0,1942,6191.0,0.572,3310,76,0.583,0.239,0.0002596,0.99974,Existing Customer,Existing Customer
2659,57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,3101.0,1257,1844.0,0.416,1681,32,0.524,0.405,0.00010386,0.9999,Existing Customer,Existing Customer
2660,48,M,2,Graduate,Divorced,$80K - $120K,Blue,29,6,2,3,24446.0,1854,22592.0,0.782,3897,75,0.786,0.076,0.00019143,0.99981,Existing Customer,Existing Customer
2661,49,M,3,High School,Married,$80K - $120K,Blue,39,5,3,2,2361.0,1342,1019.0,0.6,4316,78,0.529,0.568,0.00018145,0.99982,Existing Customer,Existing Customer
2662,40,M,4,High School,Single,$40K - $60K,Blue,32,6,4,2,2441.0,1656,785.0,0.762,3903,62,0.824,0.678,0.00022162,0.99978,Existing Customer,Existing Customer
2663,45,M,2,Graduate,Married,$40K - $60K,Blue,41,5,2,2,8532.0,2165,6367.0,0.707,3242,63,0.75,0.254,0.00011382,0.99989,Existing Customer,Existing Customer
2664,41,M,3,Unknown,Married,$80K - $120K,Blue,37,5,3,3,16954.0,1588,15366.0,0.878,3411,60,0.875,0.094,0.00034503,0.99965,Existing Customer,Existing Customer
2665,36,M,2,Graduate,Single,$80K - $120K,Blue,17,4,3,1,2900.0,2029,871.0,0.846,2631,72,0.6,0.7,0.00010848,0.99989,Existing Customer,Existing Customer
2666,37,F,1,Graduate,Single,Less than $40K,Blue,36,6,2,4,6827.0,0,6827.0,0.754,2621,49,0.815,0.0,0.00030653,0.99969,Existing Customer,Existing Customer
2667,44,F,3,College,Divorced,$40K - $60K,Blue,34,5,2,5,4513.0,1950,2563.0,0.83,3164,62,0.59,0.432,0.00056998,0.99943,Existing Customer,Existing Customer
2668,52,M,2,College,Married,$120K +,Blue,47,3,3,2,27347.0,719,26628.0,0.695,4040,77,0.674,0.026,0.00017488,0.99983,Existing Customer,Existing Customer
2669,42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676.0,1372,304.0,0.522,4381,77,0.571,0.819,0.00010943,0.99989,Existing Customer,Existing Customer
2670,62,F,1,Graduate,Married,Less than $40K,Blue,50,6,6,4,2802.0,1977,825.0,0.431,1757,33,0.833,0.706,0.00038238,0.99962,Existing Customer,Existing Customer
2671,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,45,3,0,4,23870.0,0,23870.0,0.604,1885,39,0.345,0.0,0.98619,0.01381,Existing Customer,Attrited Customer
2672,30,F,0,Graduate,Single,Less than $40K,Blue,17,3,2,1,4868.0,1090,3778.0,0.679,2907,69,0.816,0.224,5.8902e-05,0.99994,Existing Customer,Existing Customer
2673,50,M,3,Uneducated,Single,$60K - $80K,Blue,45,5,3,5,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05,0.00095231,0.99905,Existing Customer,Existing Customer
2674,32,M,2,High School,Divorced,$60K - $80K,Blue,26,6,1,4,2239.0,1338,901.0,0.567,2466,60,0.579,0.598,0.00015363,0.99985,Existing Customer,Existing Customer
2675,32,F,1,Graduate,Single,Less than $40K,Blue,28,6,3,3,2428.0,1027,1401.0,0.824,3007,84,0.867,0.423,0.00028395,0.99972,Existing Customer,Existing Customer
2676,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,44,3,1,5,15027.0,0,15027.0,0.811,3533,59,0.788,0.0,0.00033387,0.99967,Existing Customer,Existing Customer
