"CLIENTNUM,""Attrition_Flag"",""Customer_Age"",""Gender"",""Dependent_count"",""Education_Level"",""Marital_Status"",""Income_Category"",""Card_Category"",""Months_on_book"",""Total_Relationship_Count"",""Months_Inactive_12_mon"",""Contacts_Count_12_mon"",""Credit_Limit"",""Total_Revolving_Bal"",""Avg_Open_To_Buy"",""Total_Amt_Chng_Q4_Q1"",""Total_Trans_Amt"",""Total_Trans_Ct"",""Total_Ct_Chng_Q4_Q1"",""Avg_Utilization_Ratio"",""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"",""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"""
"713008308,""Existing Customer"",59,""F"",0,""Unknown"",""Married"",""Less than $40K"",""Blue"",47,5,3,2,7692,1678,6014,1.423,1861,42,0.5,0.218,0.00016966,0.99983"
"794831733,""Existing Customer"",45,""F"",5,""Graduate"",""Married"",""Less than $40K"",""Blue"",39,4,3,2,2156,1208,948,0.569,1345,28,0.647,0.56,0.0001857,0.99981"
"713854608,""Existing Customer"",62,""M"",1,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",36,6,3,3,9521,1669,7852,1.308,2444,63,0.4,0.175,0.00029196,0.99971"
"715993608,""Existing Customer"",51,""M"",2,""College"",""Single"",""$120K +"",""Blue"",41,6,3,2,26714,2517,24197,0.758,1686,50,0.724,0.094,0.00017488,0.99983"
"789368658,""Existing Customer"",57,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Blue"",47,6,2,3,2092,1387,705,0.731,1468,30,0.304,0.663,0.00019143,0.99981"
"802817358,""Existing Customer"",38,""F"",3,""High School"",""Married"",""Unknown"",""Blue"",32,4,2,1,11594,2072,9522,0.983,2320,51,0.594,0.179,6.9242e-05,0.99993"
"708098133,""Existing Customer"",32,""F"",0,""Graduate"",""Married"",""Less than $40K"",""Blue"",19,6,1,0,2834,1418,1416,1.458,1598,39,0.773,0.5,1.7434e-05,0.99998"
"801499908,""Existing Customer"",43,""F"",4,""Graduate"",""Married"",""Less than $40K"",""Blue"",37,4,3,2,4724,2056,2668,0.423,1232,31,0.55,0.435,0.00018864,0.99981"
"824770683,""Existing Customer"",51,""F"",0,""Unknown"",""Divorced"",""Less than $40K"",""Blue"",47,6,4,3,3049,1151,1898,0.533,4027,76,0.52,0.378,0.00034484,0.99966"
"718310733,""Existing Customer"",50,""M"",2,""Unknown"",""Divorced"",""$80K - $120K"",""Blue"",36,4,3,1,20614,0,20614,0.926,1922,48,0.6,0,0.00011924,0.99988"
"708162558,""Existing Customer"",64,""F"",0,""Uneducated"",""Married"",""Unknown"",""Blue"",54,6,1,2,3250,1992,1258,0.715,1355,36,0.565,0.613,4.8595e-05,0.99995"
"721129383,""Existing Customer"",53,""F"",1,""Doctorate"",""Married"",""Less than $40K"",""Blue"",36,3,1,2,3128,2517,611,0.696,2361,42,0.826,0.805,7.4811e-05,0.99993"
"721249158,""Attrited Customer"",42,""M"",2,""Uneducated"",""Single"",""$60K - $80K"",""Blue"",30,2,2,3,6414,0,6414,0.718,708,14,0.4,0,0.99495,0.00505"
"721049658,""Existing Customer"",53,""M"",3,""Graduate"",""Single"",""$80K - $120K"",""Blue"",34,6,3,0,2506,0,2506,0.598,1687,62,0.59,0,6.8853e-05,0.99993"
"806392908,""Existing Customer"",52,""F"",4,""High School"",""Single"",""Unknown"",""Blue"",47,6,2,3,7469,2338,5131,0.441,1212,33,0.32,0.313,0.00019517,0.9998"
"714886533,""Existing Customer"",60,""F"",2,""High School"",""Married"",""Less than $40K"",""Blue"",36,4,3,2,3460,2517,943,1.144,1752,34,1.125,0.727,0.00017486,0.99983"
"772375533,""Existing Customer"",30,""M"",1,""Graduate"",""Married"",""$80K - $120K"",""Blue"",19,5,3,2,9959,2377,7582,1.1,1560,39,0.696,0.239,0.00016883,0.99983"
"826775058,""Existing Customer"",43,""F"",3,""Uneducated"",""Married"",""Less than $40K"",""Blue"",39,4,1,2,4175,2517,1658,0.551,1520,36,0.44,0.603,5.8763e-05,0.99994"
"711878733,""Existing Customer"",60,""M"",1,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",48,3,1,3,10264,2073,8191,0.62,1685,45,0.364,0.202,8.9404e-05,0.99991"
"714550383,""Existing Customer"",46,""M"",2,""High School"",""Single"",""$40K - $60K"",""Blue"",36,4,3,3,4129,0,4129,0.96,1678,40,1,0,0.00029408,0.99971"
"712636308,""Existing Customer"",65,""F"",2,""High School"",""Married"",""$40K - $60K"",""Blue"",45,6,2,2,2658,1514,1144,1.193,1627,26,1,0.57,0.00011065,0.99989"
"772139433,""Existing Customer"",44,""F"",2,""College"",""Single"",""$40K - $60K"",""Blue"",33,4,2,3,4589,1240,3349,0.856,1637,61,0.906,0.27,0.00018612,0.99981"
"709058808,""Existing Customer"",56,""F"",2,""College"",""Married"",""Less than $40K"",""Blue"",36,6,1,2,2781,1035,1746,0.816,1707,42,1.211,0.372,5.3547e-05,0.99995"
"813240408,""Existing Customer"",45,""F"",4,""High School"",""Married"",""Unknown"",""Blue"",39,4,3,2,24880,836,24044,0.701,1208,25,1.083,0.034,0.00018339,0.99982"
"767753958,""Existing Customer"",37,""M"",3,""Graduate"",""Unknown"",""$40K - $60K"",""Blue"",31,6,1,2,8504,1956,6548,0.963,1881,51,0.417,0.23,5.7151e-05,0.99994"
"710111733,""Existing Customer"",48,""M"",2,""High School"",""Married"",""$80K - $120K"",""Blue"",39,5,1,3,8091,1996,6095,0.646,1360,28,0.647,0.247,9.0056e-05,0.99991"
"761544333,""Existing Customer"",37,""F"",4,""College"",""Married"",""$40K - $60K"",""Blue"",30,4,4,3,3417,2517,900,0.992,1641,32,0.882,0.737,0.00037275,0.99963"
"788814783,""Existing Customer"",39,""M"",1,""Uneducated"",""Single"",""$60K - $80K"",""Blue"",22,4,3,3,9204,845,8359,0.673,1820,58,0.611,0.092,0.00029196,0.99971"
"715034358,""Existing Customer"",41,""M"",2,""Graduate"",""Married"",""$120K +"",""Blue"",32,5,2,3,14302,2097,12205,0.407,1505,35,0.591,0.147,0.00019143,0.99981"
"709624533,""Existing Customer"",55,""F"",2,""High School"",""Married"",""Less than $40K"",""Blue"",45,5,2,0,3187,2517,670,1.144,1627,38,0.652,0.79,4.0816e-05,0.99996"
"709942383,""Existing Customer"",34,""M"",1,""Graduate"",""Married"",""$80K - $120K"",""Blue"",36,5,3,2,6313,782,5531,0.931,1703,34,0.889,0.124,0.00016883,0.99983"
"803957508,""Existing Customer"",52,""M"",2,""Unknown"",""Single"",""$80K - $120K"",""Blue"",47,6,1,3,15904,1024,14880,0.369,1433,33,0.5,0.064,0.00010183,0.9999"
"713378133,""Existing Customer"",54,""F"",0,""Post-Graduate"",""Single"",""Less than $40K"",""Silver"",39,6,2,3,11696,2288,9408,0.973,2445,60,0.765,0.196,0.00017466,0.99983"
"709217358,""Existing Customer"",40,""M"",3,""Post-Graduate"",""Married"",""$80K - $120K"",""Blue"",36,5,3,2,20371,1832,18539,0.907,1665,45,0.8,0.09,0.00021962,0.99978"
"720998358,""Existing Customer"",52,""M"",0,""High School"",""Married"",""$120K +"",""Silver"",41,3,3,1,34516,1043,33473,0.562,1489,38,0.357,0.03,8.1766e-05,0.99992"
"721051908,""Existing Customer"",45,""M"",3,""Graduate"",""Single"",""$60K - $80K"",""Blue"",33,3,1,3,7552,0,7552,0.463,1393,32,0.455,0,9.6126e-05,0.9999"
"715232058,""Existing Customer"",61,""M"",0,""Post-Graduate"",""Married"",""$40K - $60K"",""Blue"",53,5,1,2,5561,1434,4127,1.423,1820,42,0.826,0.258,5.5613e-05,0.99994"
"806250783,""Existing Customer"",57,""F"",2,""High School"",""Married"",""Less than $40K"",""Blue"",52,6,3,2,1441,0,1441,1.364,2742,58,0.758,0,0.00017486,0.99983"
"817245183,""Existing Customer"",51,""M"",2,""Unknown"",""Unknown"",""$120K +"",""Blue"",33,6,2,2,19715,1014,18701,1.437,1979,40,0.667,0.051,0.00012511,0.99987"
"713670333,""Existing Customer"",60,""M"",1,""Unknown"",""Single"",""Less than $40K"",""Blue"",52,5,3,2,2486,1464,1022,0.731,1378,27,0.421,0.589,0.00018558,0.99981"
"826477083,""Existing Customer"",48,""F"",2,""College"",""Married"",""Less than $40K"",""Blue"",44,5,1,3,4570,2439,2131,0.693,1520,34,0.7,0.534,9.0064e-05,0.99991"
"788728608,""Existing Customer"",34,""M"",0,""High School"",""Married"",""$40K - $60K"",""Blue"",13,3,3,2,3870,1394,2476,0.827,1588,36,0.714,0.36,0.00015005,0.99985"
"717190533,""Existing Customer"",49,""M"",4,""High School"",""Married"",""$60K - $80K"",""Blue"",36,6,3,2,12938,661,12277,0.725,1282,32,0.778,0.051,0.00018339,0.99982"
"716580033,""Existing Customer"",53,""M"",3,""High School"",""Married"",""$120K +"",""Blue"",36,3,1,3,21178,1796,19382,1.182,1872,59,1.107,0.085,9.3448e-05,0.99991"
"711644508,""Existing Customer"",34,""M"",2,""Uneducated"",""Single"",""$80K - $120K"",""Blue"",36,3,2,0,12182,1136,11046,0.753,2295,63,0.5,0.093,4.317e-05,0.99996"
"714334383,""Existing Customer"",54,""M"",2,""Graduate"",""Married"",""$60K - $80K"",""Blue"",42,6,2,0,3583,0,3583,1.088,1065,28,1.545,0,4.1986e-05,0.99996"
"720611058,""Existing Customer"",40,""M"",3,""Graduate"",""Single"",""$120K +"",""Blue"",27,4,2,3,17018,0,17018,0.69,1550,47,0.621,0,0.00019864,0.9998"
"712420833,""Existing Customer"",49,""F"",5,""College"",""Single"",""Unknown"",""Blue"",41,6,3,2,16031,2245,13786,0.635,1527,57,0.462,0.14,0.00018054,0.99982"
"713845083,""Attrited Customer"",41,""F"",4,""High School"",""Single"",""Less than $40K"",""Blue"",36,6,2,3,4203,2517,1686,0.771,1489,43,0.536,0.599,0.9949,0.0051"
"713756508,""Existing Customer"",46,""M"",3,""Graduate"",""Divorced"",""Less than $40K"",""Blue"",36,5,1,3,4213,997,3216,0.668,1264,30,0.667,0.237,9.6126e-05,0.9999"
"735565158,""Existing Customer"",46,""M"",4,""Graduate"",""Married"",""$60K - $80K"",""Blue"",33,6,2,2,21548,1180,20368,0.52,1582,38,0.652,0.055,0.00011937,0.99988"
"714131058,""Existing Customer"",30,""M"",0,""Graduate"",""Unknown"",""$60K - $80K"",""Blue"",36,3,5,3,18513,2517,15996,0.524,1567,33,0.941,0.136,0.00028995,0.99971"
"717180633,""Existing Customer"",59,""M"",1,""Post-Graduate"",""Married"",""$40K - $60K"",""Blue"",36,4,2,2,2483,1372,1111,1.642,1704,35,0.458,0.553,0.00012571,0.99987"
"717295683,""Existing Customer"",50,""M"",0,""Doctorate"",""Single"",""$80K - $120K"",""Blue"",38,5,2,2,3460,1881,1579,0.622,1546,35,1.059,0.544,0.00014134,0.99986"
"713128833,""Existing Customer"",49,""M"",2,""Unknown"",""Unknown"",""$60K - $80K"",""Blue"",36,5,3,2,6511,1790,4721,0.397,1478,38,0.267,0.275,0.00019771,0.9998"
"813499458,""Attrited Customer"",45,""M"",5,""High School"",""Unknown"",""$60K - $80K"",""Blue"",40,3,3,1,1438.3,0,1438.3,1.23,2132,31,0.107,0,0.9909,0.0091"
"710070183,""Existing Customer"",53,""F"",1,""High School"",""Single"",""Less than $40K"",""Blue"",36,3,2,2,2615,1772,843,0.611,1419,38,0.357,0.678,0.00010386,0.9999"
"789605658,""Existing Customer"",42,""F"",1,""Doctorate"",""Married"",""$40K - $60K"",""Blue"",35,4,3,2,2985,2355,630,0.602,1065,27,0.588,0.789,0.00024431,0.99976"
"710045058,""Existing Customer"",46,""M"",5,""High School"",""Married"",""$40K - $60K"",""Silver"",28,5,1,3,18797,2158,16639,0.446,1364,40,0.538,0.115,8.4008e-05,0.99992"
"710164683,""Existing Customer"",33,""M"",1,""Graduate"",""Married"",""$60K - $80K"",""Blue"",22,3,1,3,2859,2517,342,1.254,2247,36,0.636,0.88,8.6952e-05,0.99991"
"710802258,""Existing Customer"",46,""F"",2,""Graduate"",""Married"",""Less than $40K"",""Blue"",38,4,3,0,2888,2245,643,0.772,1111,26,0.368,0.777,6.6354e-05,0.99993"
"721036233,""Existing Customer"",61,""M"",0,""High School"",""Married"",""$60K - $80K"",""Blue"",36,4,3,3,9172,1567,7605,1.451,1836,42,0.75,0.171,0.00025237,0.99975"
"710036508,""Existing Customer"",42,""M"",5,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",34,5,3,2,14281,1519,12762,0.256,1164,35,0.522,0.106,0.00019094,0.99981"
"717776808,""Existing Customer"",47,""F"",4,""Graduate"",""Single"",""Less than $40K"",""Blue"",39,3,2,3,7353,1450,5903,0.739,2005,54,0.459,0.197,0.00020077,0.9998"
"714906033,""Existing Customer"",47,""F"",2,""Graduate"",""Single"",""Less than $40K"",""Blue"",36,6,2,2,5145,0,5145,0.693,1588,35,0.944,0,0.00011382,0.99989"
"714273708,""Existing Customer"",53,""F"",4,""Graduate"",""Married"",""$40K - $60K"",""Blue"",36,3,2,3,4753,2472,2281,1.274,2242,49,0.815,0.52,0.00020077,0.9998"
"721117533,""Existing Customer"",46,""F"",3,""Graduate"",""Single"",""Less than $40K"",""Blue"",26,3,3,3,2171,1418,753,0.505,1415,45,0.406,0.653,0.0003139,0.99969"
"715374558,""Existing Customer"",26,""M"",0,""College"",""Divorced"",""Less than $40K"",""Blue"",36,5,2,3,4150,456,3694,1.126,2483,74,0.542,0.11,0.00015971,0.99984"
"824807658,""Existing Customer"",45,""M"",3,""Graduate"",""Married"",""$60K - $80K"",""Blue"",41,6,3,3,9106,2477,6629,0.515,1239,33,0.737,0.272,0.0003139,0.99969"
"714940608,""Existing Customer"",36,""M"",2,""High School"",""Divorced"",""$40K - $60K"",""Blue"",36,3,3,2,2686,1733,953,0.706,2057,53,0.71,0.645,0.00017486,0.99983"
"824782008,""Existing Customer"",42,""M"",3,""High School"",""Unknown"",""$60K - $80K"",""Blue"",38,5,1,2,10239,510,9729,0.344,1228,26,0.529,0.05,5.5559e-05,0.99994"
"717561108,""Existing Customer"",52,""M"",1,""Graduate"",""Married"",""$80K - $120K"",""Blue"",36,4,3,2,34516,549,33967,0.78,1629,32,0.778,0.016,0.00016883,0.99983"
"717127083,""Existing Customer"",37,""M"",3,""Graduate"",""Married"",""$120K +"",""Blue"",25,3,3,0,15017,1733,13284,0.635,2076,58,0.487,0.115,6.8853e-05,0.99993"
"772460508,""Existing Customer"",53,""M"",1,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",43,3,1,2,4426,1530,2896,0.518,1231,34,0.214,0.346,5.3155e-05,0.99995"
"720484908,""Existing Customer"",65,""F"",1,""Post-Graduate"",""Married"",""$40K - $60K"",""Blue"",52,5,3,3,2155,0,2155,1.423,1655,27,1.25,0,0.00033411,0.99967"
"771237933,""Existing Customer"",47,""M"",1,""Uneducated"",""Unknown"",""$80K - $120K"",""Blue"",34,4,1,3,20620,1085,19535,1.276,1477,23,0.533,0.053,8.9404e-05,0.99991"
"794664183,""Existing Customer"",38,""M"",0,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",19,3,1,3,3238,2146,1092,0.673,1501,45,0.667,0.663,8.1736e-05,0.99992"
"797488158,""Existing Customer"",52,""M"",2,""High School"",""Married"",""$60K - $80K"",""Blue"",46,5,3,0,14316,1081,13235,0.67,1313,36,0.636,0.076,6.4505e-05,0.99994"
"708543258,""Existing Customer"",36,""M"",3,""High School"",""Married"",""$80K - $120K"",""Blue"",36,5,3,2,2607,1880,727,1.464,2045,39,0.95,0.721,0.00018145,0.99982"
"778706508,""Existing Customer"",43,""M"",4,""College"",""Married"",""$60K - $80K"",""Blue"",24,3,5,4,6231,0,6231,1.054,1448,30,0.875,0,0.00058762,0.99941"
"712240083,""Attrited Customer"",38,""F"",3,""Unknown"",""Single"",""Less than $40K"",""Blue"",30,6,2,2,3730,2517,1213,0.853,858,22,0.467,0.675,0.99236,0.00764"
"713650683,""Existing Customer"",65,""F"",0,""Graduate"",""Married"",""Less than $40K"",""Blue"",56,4,1,4,3094,2266,828,0.724,1591,37,0.321,0.732,0.00013562,0.99986"
"772532208,""Attrited Customer"",51,""F"",2,""Doctorate"",""Married"",""Less than $40K"",""Blue"",41,2,2,3,6630,916,5714,0.927,842,24,0.5,0.138,0.9964,0.00359603"
"778929783,""Attrited Customer"",40,""M"",3,""Graduate"",""Divorced"",""$80K - $120K"",""Blue"",22,2,2,3,1925,0,1925,0.672,781,28,0.75,0,0.99499,0.00501"
"714244383,""Existing Customer"",39,""M"",3,""College"",""Unknown"",""$80K - $120K"",""Blue"",36,4,2,3,33406,1692,31714,1.242,1529,30,0.875,0.051,0.00019313,0.99981"
"718797558,""Existing Customer"",39,""F"",1,""Graduate"",""Married"",""Unknown"",""Blue"",30,3,2,3,2917,1357,1560,1.593,2422,46,0.438,0.465,0.00017969,0.99982"
"712821333,""Existing Customer"",60,""M"",0,""Uneducated"",""Married"",""$60K - $80K"",""Blue"",47,3,3,3,9452,2517,6935,0.73,1825,50,0.613,0.266,0.00026692,0.99973"
"721120008,""Existing Customer"",43,""F"",2,""Uneducated"",""Single"",""$40K - $60K"",""Blue"",29,6,3,2,2162,1377,785,0.6,1555,29,0.706,0.637,0.00018494,0.99982"
"709633533,""Existing Customer"",31,""M"",2,""Uneducated"",""Married"",""Less than $40K"",""Blue"",18,3,2,4,1438.3,0,1438.3,1.561,2789,50,1.083,0,0.00033577,0.99966"
"710789058,""Existing Customer"",55,""M"",1,""Graduate"",""Single"",""$120K +"",""Blue"",42,4,2,3,34516,1478,33038,0.967,1308,41,0.414,0.043,0.00017969,0.99982"
"716174433,""Existing Customer"",65,""F"",1,""College"",""Married"",""Less than $40K"",""Blue"",54,3,3,3,2888,1134,1754,1.479,2489,54,0.742,0.393,0.00027607,0.99972"
"789886533,""Existing Customer"",54,""F"",1,""High School"",""Married"",""Less than $40K"",""Blue"",44,3,3,3,3947,1746,2201,0.478,1110,21,0.4,0.442,0.00027604,0.99972"
"715210308,""Existing Customer"",40,""F"",1,""High School"",""Married"",""Unknown"",""Blue"",31,3,3,4,15970,1212,14758,0.542,1260,32,0.524,0.076,0.00047086,0.99953"
"721038408,""Existing Customer"",38,""F"",2,""High School"",""Married"",""Less than $40K"",""Blue"",27,4,1,2,1830,0,1830,0.736,1741,43,0.654,0,5.3542e-05,0.99995"
"713325108,""Existing Customer"",36,""M"",2,""Post-Graduate"",""Married"",""$60K - $80K"",""Blue"",29,5,3,3,7712,2517,5195,0.676,1845,40,0.739,0.326,0.00035594,0.99964"
"720352533,""Existing Customer"",43,""M"",3,""High School"",""Unknown"",""$60K - $80K"",""Blue"",36,5,3,3,20811,1425,19386,0.382,1483,38,0.52,0.068,0.00030516,0.99969"
"708431433,""Existing Customer"",41,""M"",3,""Graduate"",""Married"",""$120K +"",""Blue"",31,3,3,2,11789,1420,10369,0.659,1463,32,0.684,0.12,0.00018665,0.99981"
"716996583,""Existing Customer"",50,""M"",3,""High School"",""Divorced"",""$120K +"",""Blue"",37,3,1,2,3073,1792,1281,1.099,1734,35,1.188,0.583,5.5559e-05,0.99994"
"718699683,""Existing Customer"",48,""M"",3,""College"",""Married"",""$80K - $120K"",""Silver"",36,6,2,2,34516,0,34516,0.691,1733,54,0.636,0,0.00010375,0.9999"
"771359958,""Existing Customer"",39,""M"",4,""Unknown"",""Single"",""$120K +"",""Silver"",26,6,2,2,34516,2517,31999,0.887,1689,42,1.1,0.073,0.00011856,0.99988"
"716604633,""Existing Customer"",55,""F"",2,""Post-Graduate"",""Married"",""$40K - $60K"",""Blue"",46,6,2,2,6725,2025,4700,0.604,1865,53,0.767,0.301,0.00013393,0.99987"
"813952233,""Existing Customer"",44,""M"",3,""Graduate"",""Unknown"",""Less than $40K"",""Blue"",39,5,2,4,2978,2134,844,0.579,1413,46,0.394,0.717,0.00033886,0.99966"
"713053383,""Attrited Customer"",42,""M"",3,""Graduate"",""Married"",""$80K - $120K"",""Blue"",36,1,1,3,34516,781,33735,0.803,853,12,0.091,0.023,0.98971,0.01029"
"709979583,""Existing Customer"",54,""M"",3,""Graduate"",""Married"",""$120K +"",""Blue"",46,3,1,3,34516,854,33662,0.928,1999,54,0.8,0.025,9.6126e-05,0.9999"
"709380333,""Existing Customer"",57,""M"",1,""Uneducated"",""Married"",""$120K +"",""Blue"",36,6,2,3,24545,1735,22810,0.664,1671,45,0.5,0.071,0.00018475,0.99982"
"778574283,""Existing Customer"",53,""F"",1,""Uneducated"",""Married"",""$40K - $60K"",""Blue"",46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0,0.00018475,0.99982"
"789875883,""Existing Customer"",41,""F"",4,""Uneducated"",""Single"",""Less than $40K"",""Blue"",31,5,1,2,2490,627,1863,0.345,1391,45,0.364,0.252,5.9391e-05,0.99994"
"714661233,""Existing Customer"",39,""M"",1,""Graduate"",""Single"",""$120K +"",""Blue"",24,6,2,4,10074,2517,7557,0.77,1729,52,0.926,0.25,0.00030653,0.99969"
"813915933,""Existing Customer"",45,""M"",2,""Graduate"",""Divorced"",""$40K - $60K"",""Blue"",40,3,3,2,2259,954,1305,0.695,1393,35,0.842,0.422,0.00017987,0.99982"
"708358683,""Existing Customer"",46,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Silver"",35,6,3,2,34516,1236,33280,0.549,1665,40,0.667,0.036,0.00016253,0.99984"
"824761458,""Existing Customer"",54,""M"",2,""High School"",""Married"",""$80K - $120K"",""Blue"",50,4,2,3,9519,1936,7583,0.929,2489,62,1,0.203,0.0001861,0.99981"
"715362183,""Existing Customer"",40,""F"",4,""Graduate"",""Married"",""Unknown"",""Blue"",36,3,1,2,3706,1043,2663,0.384,1688,38,0.583,0.281,5.7762e-05,0.99994"
"721194858,""Existing Customer"",48,""M"",4,""Graduate"",""Unknown"",""$80K - $120K"",""Blue"",40,6,2,2,4438,2472,1966,0.69,1725,60,0.622,0.557,0.00011937,0.99988"
"803595858,""Attrited Customer"",56,""F"",3,""High School"",""Married"",""$40K - $60K"",""Blue"",51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0,0.98576,0.01424"
"716198358,""Existing Customer"",33,""F"",4,""Post-Graduate"",""Married"",""$40K - $60K"",""Blue"",36,4,2,3,2372,1887,485,0.8,1852,55,0.618,0.796,0.00023623,0.99976"
"714173808,""Existing Customer"",44,""F"",4,""Graduate"",""Single"",""Less than $40K"",""Blue"",34,5,1,2,4214,1249,2965,0.542,1389,34,0.478,0.296,5.7762e-05,0.99994"
"709465758,""Existing Customer"",62,""F"",1,""Post-Graduate"",""Married"",""Less than $40K"",""Blue"",53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0,0.00010231,0.9999"
"714081558,""Existing Customer"",33,""F"",0,""Graduate"",""Married"",""Unknown"",""Blue"",36,4,2,4,2613,1599,1014,0.749,1387,31,0.722,0.612,0.00028024,0.99972"
"717364458,""Existing Customer"",36,""F"",3,""High School"",""Married"",""Less than $40K"",""Blue"",26,6,1,4,4331,1445,2886,1.07,2053,33,1.75,0.334,0.00015942,0.99984"
"778755858,""Existing Customer"",46,""M"",3,""Graduate"",""Unknown"",""$80K - $120K"",""Blue"",27,5,1,3,3665,1725,1940,0.495,1881,55,0.618,0.471,9.6126e-05,0.9999"
"710754933,""Attrited Customer"",61,""F"",0,""Graduate"",""Married"",""Less than $40K"",""Blue"",49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0,0.99395,0.00605"
"720007383,""Attrited Customer"",41,""F"",2,""Unknown"",""Single"",""Unknown"",""Blue"",28,2,1,3,4411,2517,1894,0.988,803,15,0.875,0.571,0.99028,0.00972"
"810220833,""Existing Customer"",42,""M"",4,""Graduate"",""Unknown"",""$40K - $60K"",""Silver"",37,3,6,2,15871,2086,13785,0.745,1562,43,0.955,0.131,0.00013456,0.99987"
"718362783,""Attrited Customer"",35,""M"",2,""Graduate"",""Married"",""$80K - $120K"",""Blue"",27,3,2,3,12643,0,12643,0.393,787,21,0.167,0,0.9948,0.0052"
"708267858,""Existing Customer"",65,""F"",0,""High School"",""Married"",""$40K - $60K"",""Blue"",36,5,2,3,6088,2145,3943,1.371,2098,52,0.733,0.352,0.0001597,0.99984"
"708856983,""Attrited Customer"",36,""M"",3,""Post-Graduate"",""Married"",""$120K +"",""Blue"",27,2,1,2,13873,0,13873,0.233,694,18,0.286,0,0.98535,0.01465"
"715588908,""Existing Customer"",42,""F"",4,""Graduate"",""Single"",""Less than $40K"",""Blue"",32,3,2,3,6158,0,6158,1.411,3132,66,0.784,0,0.00020077,0.9998"
"772674933,""Existing Customer"",51,""M"",1,""Uneducated"",""Married"",""$80K - $120K"",""Blue"",41,5,3,3,5638,808,4830,0.781,2036,50,0.613,0.143,0.00029196,0.99971"
"720148983,""Existing Customer"",54,""F"",1,""Uneducated"",""Married"",""Less than $40K"",""Blue"",40,5,2,4,2178,1144,1034,1.585,1724,47,1.043,0.525,0.00031517,0.99968"
"720650208,""Existing Customer"",40,""F"",3,""College"",""Unknown"",""$40K - $60K"",""Blue"",22,3,3,3,12588,2005,10583,0.996,1561,26,1,0.159,0.00030519,0.99969"
"769732233,""Existing Customer"",40,""M"",5,""Graduate"",""Married"",""$80K - $120K"",""Blue"",34,6,2,4,11942,1651,10291,0.598,1085,29,0.208,0.138,0.00033714,0.99966"
"713030958,""Existing Customer"",57,""F"",2,""College"",""Married"",""Less than $40K"",""Blue"",44,6,3,2,3914,0,3914,0.524,1964,54,0.8,0,0.00017488,0.99983"
"711320508,""Existing Customer"",57,""M"",4,""Graduate"",""Married"",""$80K - $120K"",""Blue"",49,4,2,4,3038,1410,1628,0.644,1762,34,0.7,0.464,0.00034248,0.99966"
